CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
3194,MR.,FRANK,RUIZ,10/12/1953,S,M,frank32@adventure-works.com,40000,3,Partial College,Skilled Manual,Y
3195,MR.,JON,HE,11/11/1953,M,M,jon39@adventure-works.com,70000,2,Graduate Degree,Management,Y
3196,MRS.,NINA,LAL,24/02/1954,S,F,nina9@adventure-works.com,80000,2,Partial College,Skilled Manual,Y
3197,MR.,KARL,LAL,8/02/1954,S,M,karl9@adventure-works.com,80000,2,Partial College,Skilled Manual,N
3198,MR.,GARRETT,BELL,17/03/1975,S,M,garrett18@adventure-works.com,30000,0,Partial College,Skilled Manual,Y
3199,MR.,CORY,PATEL,27/05/1975,M,M,cory1@adventure-works.com,30000,0,Partial College,Skilled Manual,Y
3200,MS.,LAUREN,WOOD,13/09/1975,S,F,lauren49@adventure-works.com,30000,0,Partial College,Skilled Manual,N
3201,MS.,ISABELLA,ROBERTS,17/02/1975,S,F,isabella43@adventure-works.com,30000,0,High School,Skilled Manual,Y
3202,MR.,TONY,SHE,19/11/1975,M,M,tony3@adventure-works.com,30000,0,High School,Skilled Manual,Y
3203,MR.,JAMES,ROSS,25/01/1975,S,M,james19@adventure-works.com,60000,0,Partial College,Skilled Manual,N
3204,MR.,LUCAS,WRIGHT,3/03/1974,M,M,lucas43@adventure-works.com,30000,0,High School,Skilled Manual,Y
3205,MS.,SYDNEY,WARD,3/03/1974,S,F,sydney13@adventure-works.com,30000,0,High School,Skilled Manual,N
3206,MR.,ANGEL,PARKER,5/05/1973,S,M,angel21@adventure-works.com,60000,0,Partial College,Skilled Manual,N
3207,MR.,EDWARD,WILLIAMS,9/07/1976,M,M,edward24@adventure-works.com,60000,0,Partial College,Professional,Y
3208,MR.,ARTHUR,PRASAD,2/02/1955,S,M,arthur11@adventure-works.com,80000,2,High School,Skilled Manual,Y
3209,MRS.,MELODY,SUAREZ,10/07/1955,S,F,melody19@adventure-works.com,80000,2,High School,Skilled Manual,Y
3210,MR.,JERRY,SHE,27/04/1956,S,M,jerry0@adventure-works.com,70000,2,High School,Skilled Manual,N
3211,MS.,OLIVIA,SANCHEZ,21/07/1958,M,F,olivia25@adventure-works.com,130000,0,Graduate Degree,Management,Y
3212,MS.,TAYLOR,BARNES,4/08/1958,M,F,taylor28@adventure-works.com,130000,0,Graduate Degree,Management,Y
3213,MR.,DANIEL,WILSON,6/07/1973,S,M,daniel25@adventure-works.com,80000,0,Bachelors,Management,N
3214,MS.,BRIANNA,LEWIS,23/03/1974,S,F,brianna20@adventure-works.com,30000,0,High School,Professional,Y
3215,MR.,SETH,SIMMONS,8/10/1974,S,M,seth63@adventure-works.com,60000,0,Partial College,Professional,N
3216,MR.,WYATT,ANDERSON,17/06/1974,S,M,wyatt10@adventure-works.com,60000,0,Partial College,Professional,N
3217,MS.,TAYLOR,HUGHES,4/12/1974,S,F,taylor36@adventure-works.com,60000,0,Partial College,Professional,N
3218,MRS.,KRISTINE,HERNANDEZ,12/04/1959,M,F,kristine5@adventure-works.com,120000,1,Bachelors,Management,Y
3219,MR.,DEREK,XIE,27/08/1959,S,M,derek3@adventure-works.com,150000,0,Graduate Degree,Management,Y
3220,MS.,CHRISTINA,RAMIREZ,9/03/1966,S,F,christina5@adventure-works.com,130000,0,Graduate Degree,Management,N
3221,MS.,JESSICA,MARTINEZ,22/08/1966,S,F,jessica65@adventure-works.com,150000,0,Bachelors,Management,N
3222,MR.,JONATHAN,WILSON,10/03/1957,S,M,jonathan57@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y
3223,MR.,TYLER,WHITE,20/08/1957,S,M,tyler1@adventure-works.com,70000,2,Partial High School,Skilled Manual,N
3224,MRS.,ISABELLA,ROSS,28/09/1957,S,F,isabella15@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y
3225,MR.,KYLE,CAMPBELL,15/02/1957,M,M,kyle37@adventure-works.com,60000,2,High School,Professional,N
3226,MR.,STEVEN,GRAY,22/11/1957,M,M,steven16@adventure-works.com,60000,2,High School,Professional,N
3227,MRS.,HANNAH,THOMAS,14/07/1957,S,F,hannah10@adventure-works.com,60000,2,High School,Professional,Y
3228,MR.,BENJAMIN,RUSSELL,17/05/1957,M,M,benjamin21@adventure-works.com,60000,2,High School,Professional,N
3229,MRS.,KRISTIN,RAJI,12/01/1957,M,F,kristin18@adventure-works.com,70000,3,Partial College,Professional,Y
3230,MRS.,KAITLYN,JENKINS,14/07/1957,M,F,kaitlyn74@adventure-works.com,70000,3,Partial College,Professional,Y
3231,MR.,JERMAINE,CHANDRA,11/06/1967,M,M,jermaine1@adventure-works.com,90000,2,Bachelors,Professional,N
3232,MR.,COLIN,HE,1/02/1967,S,M,colin19@adventure-works.com,90000,4,Bachelors,Professional,Y
3233,MR.,RUBEN,VAZQUEZ,17/03/1962,M,M,ruben38@adventure-works.com,70000,1,Partial College,Skilled Manual,Y
3234,MRS.,APRIL,BECK,15/07/1962,S,F,april16@adventure-works.com,70000,1,Partial College,Skilled Manual,Y
3235,MRS.,BRIANA,RAMOS,20/06/1962,M,F,briana14@adventure-works.com,60000,1,Bachelors,Professional,Y
3236,MRS.,JACQUELYN,JIMENEZ,15/02/1962,M,F,jacquelyn5@adventure-works.com,60000,1,Bachelors,Professional,Y
3237,MR.,BRENDAN,SHEN,11/07/1962,M,M,brendan2@adventure-works.com,60000,1,Bachelors,Professional,Y
3238,MR.,BYRON,RAMOS,8/05/1961,M,M,byron11@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
3239,MR.,ROSS,PEREZ,5/06/1961,M,M,ross20@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
3240,MS.,MARIE,RAMOS,27/08/1966,S,F,marie41@adventure-works.com,100000,0,Bachelors,Professional,N
3241,MR.,ORLANDO,SANZ,9/05/1966,S,M,orlando20@adventure-works.com,110000,0,Graduate Degree,Management,N
3242,MR.,JON,ZENG,22/07/1966,S,M,jon42@adventure-works.com,110000,0,Graduate Degree,Management,N
3243,MR.,ERIK,ALVAREZ,14/04/1966,S,M,erik6@adventure-works.com,110000,0,Graduate Degree,Management,N
3244,MRS.,CLAUDIA,LIN,26/10/1960,M,F,claudia6@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
3245,MR.,CHRISTIAN,SMITH,14/10/1960,M,M,christian30@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
3246,MRS.,KATHERINE,COOPER,16/01/1965,M,F,katherine12@adventure-works.com,80000,5,Bachelors,Professional,Y
3247,MR.,CARL,CHANDER,4/07/1964,S,M,carl15@adventure-works.com,70000,0,Bachelors,Professional,N
3248,MR.,LEONARD,ANAND,7/01/1962,M,M,leonard24@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
3249,MR.,STEVE,LIANG,22/08/1962,S,M,steve19@adventure-works.com,70000,5,Bachelors,Professional,Y
3250,MR.,SETH,ROGERS,18/10/1962,M,M,seth90@adventure-works.com,70000,5,Partial College,Skilled Manual,Y
3251,MRS.,RENEE,SANZ,25/12/1962,M,F,renee18@adventure-works.com,70000,5,Partial College,Skilled Manual,Y
3252,MRS.,AMY,HU,4/02/1961,M,F,amy27@adventure-works.com,70000,5,Partial College,Skilled Manual,Y
3253,MR.,JACKSON,EVANS,26/10/1958,M,M,jackson30@adventure-works.com,80000,5,Bachelors,Professional,Y
3254,MRS.,SYDNEY,THOMAS,10/07/1958,S,F,sydney74@adventure-works.com,90000,2,Bachelors,Management,Y
3255,MR.,COLIN,TANG,20/09/1957,S,M,colin27@adventure-works.com,70000,1,Partial College,Skilled Manual,N
3256,MRS.,JESSIE,ALVAREZ,10/03/1957,S,F,jessie2@adventure-works.com,70000,1,Partial College,Skilled Manual,Y
3257,MRS.,CRYSTAL,LI,5/07/1957,S,F,crystal5@adventure-works.com,70000,1,Partial College,Skilled Manual,Y
3258,MR.,JOE,PEREZ,2/04/1957,S,M,joe23@adventure-works.com,70000,1,Partial College,Skilled Manual,Y
3259,MR.,KYLE,BUTLER,19/02/1976,S,M,kyle9@adventure-works.com,30000,0,High School,Skilled Manual,N
3260,MS.,ANDREA,ROGERS,8/08/1976,S,F,andrea19@adventure-works.com,30000,0,High School,Skilled Manual,N
3261,MS.,HOLLY,SANCHEZ,20/01/1976,S,F,holly18@adventure-works.com,30000,0,High School,Skilled Manual,N
3262,MR.,MATTHEW,HARRIS,5/10/1976,M,M,matthew19@adventure-works.com,40000,0,High School,Skilled Manual,Y
3263,MR.,TIMOTHY,MURPHY,24/02/1980,S,M,timothy16@adventure-works.com,30000,0,High School,Skilled Manual,Y
3264,MS.,JADE,ROGERS,21/04/1980,S,F,jade15@adventure-works.com,30000,0,High School,Skilled Manual,N
3265,MR.,BOBBY,SURI,4/04/1980,S,M,bobby2@adventure-works.com,30000,0,Partial High School,Clerical,N
3266,MR.,PATRICK,MURPHY,25/07/1980,M,M,patrick20@adventure-works.com,40000,0,High School,Skilled Manual,N
3267,MS.,ALLISON,COX,13/09/1978,M,F,allison9@adventure-works.com,40000,0,High School,Skilled Manual,Y
3268,MR.,GABRIEL,BAKER,7/08/1978,M,M,gabriel38@adventure-works.com,40000,0,High School,Skilled Manual,Y
3269,MS.,OLIVIA,COLEMAN,1/03/1978,S,F,olivia51@adventure-works.com,40000,0,High School,Skilled Manual,N
3270,MS.,NATALIE,TAYLOR,25/05/1978,M,F,natalie76@adventure-works.com,40000,0,High School,Skilled Manual,N
3271,MS.,BRANDY,SURI,2/12/1977,S,F,brandy18@adventure-works.com,30000,0,Partial High School,Clerical,N
3272,MS.,MIRANDA,BUTLER,1/04/1977,S,F,miranda14@adventure-works.com,40000,0,High School,Skilled Manual,Y
3273,MR.,SEAN,SANDERS,23/10/1979,M,M,sean10@adventure-works.com,30000,0,Partial High School,Clerical,N
3274,MS.,BETH,RUIZ,26/03/1979,S,F,beth4@adventure-works.com,40000,0,High School,Skilled Manual,N
3275,MR.,XAVIER,TURNER,24/07/1979,M,M,xavier37@adventure-works.com,40000,0,High School,Skilled Manual,Y
3276,MR.,KURT,XIE,21/09/1939,S,M,kurt2@adventure-works.com,30000,2,Partial College,Clerical,Y
3277,MRS.,KRISTI,RODRIGUEZ,9/02/1940,M,F,kristi37@adventure-works.com,40000,2,Bachelors,Management,N
3278,MRS.,EVELYN,PEREZ,1/06/1941,S,F,evelyn21@adventure-works.com,40000,2,Bachelors,Management,Y
3279,MRS.,TARA,GOEL,17/05/1941,S,F,tara20@adventure-works.com,40000,2,Bachelors,Management,Y
3280,MR.,ALEX,SCOTT,16/11/1942,M,M,alex44@adventure-works.com,60000,2,Graduate Degree,Management,Y
3281,MS.,NICOLE,GRIFFIN,11/05/1976,M,F,nicole70@adventure-works.com,40000,0,High School,Skilled Manual,Y
3282,MS.,EMILY,MOORE,8/06/1976,S,F,emily8@adventure-works.com,40000,0,High School,Skilled Manual,N
3283,MS.,RILEY,GRAY,2/02/1976,S,F,riley25@adventure-works.com,40000,0,Partial College,Skilled Manual,Y
3284,MS.,MELISSA,BUTLER,18/03/1975,S,F,melissa9@adventure-works.com,40000,0,High School,Skilled Manual,N
3285,MS.,ERIN,REED,15/06/1975,S,F,erin24@adventure-works.com,40000,0,High School,Skilled Manual,N
3286,MR.,SETH,GREEN,28/07/1974,S,M,seth32@adventure-works.com,30000,0,Partial College,Skilled Manual,N
3287,MR.,IAN,KING,11/11/1973,M,M,ian25@adventure-works.com,60000,0,Partial College,Skilled Manual,Y
3288,MS.,ISABELLA,BAKER,19/07/1967,S,F,isabella47@adventure-works.com,100000,0,Bachelors,Management,Y
3289,MR.,DALTON,COLLINS,13/07/1967,M,M,dalton45@adventure-works.com,100000,1,Bachelors,Management,Y
3290,MRS.,AMANDA,WATSON,22/12/1967,M,F,amanda18@adventure-works.com,100000,1,Bachelors,Management,Y
3291,MR.,EDUARDO,HENDERSON,2/11/1968,M,M,eduardo49@adventure-works.com,90000,4,Bachelors,Management,Y
3292,MRS.,SAMANTHA,PATTERSON,17/04/1959,S,F,samantha36@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y
3293,MR.,FRANKLIN,RAJE,24/01/1959,M,M,franklin31@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y
3294,MR.,ROBERTO,GILL,3/05/1972,S,M,roberto14@adventure-works.com,40000,4,Partial College,Clerical,Y
3295,MS.,NATALIE,LONG,4/09/1973,S,F,natalie32@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,Y
3296,MR.,MARIO,RAI,9/03/1973,M,M,mario16@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Y
3297,MR.,EVAN,WARD,19/05/1973,M,M,evan13@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,N
3298,MRS.,ANNA,BROOKS,22/01/1971,S,F,anna23@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y
3299,MRS.,COURTNEY,GREEN,1/03/1971,S,F,courtney11@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y
3300,MR.,RICHARD,THOMPSON,15/03/1971,M,M,richard9@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y
3301,MR.,DEVIN,SANCHEZ,20/08/1971,M,M,devin83@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y
3302,MRS.,MEGHAN,DOMINGUEZ,9/09/1972,M,F,meghan12@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y
3303,MR.,JEREMIAH,LEWIS,8/06/1972,M,M,jeremiah9@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y
3304,MRS.,KAITLYN,WASHINGTON,11/07/1972,M,F,kaitlyn80@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y
3305,MR.,RICARDO,JAI,14/06/1972,M,M,ricardo11@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y
3306,MR.,DAVID,YANG,18/09/1972,M,M,david59@adventure-works.com,70000,1,Graduate Degree,Professional,Y
3307,MRS.,ALEXANDRA,MOORE,12/05/1970,M,F,alexandra71@adventure-works.com,50000,1,Bachelors,Skilled Manual,Y
3308,MRS.,FAITH,TORRES,19/04/1944,S,F,faith25@adventure-works.com,70000,4,Bachelors,Management,Y
3309,MRS.,PAULA,RUIZ,9/06/1944,S,F,paula4@adventure-works.com,70000,4,Bachelors,Management,Y
3310,MR.,CORY,MEHTA,1/09/1944,S,M,cory12@adventure-works.com,60000,4,Graduate Degree,Management,Y
3311,MR.,RICHARD,FOSTER,22/02/1944,M,M,richard71@adventure-works.com,60000,4,Graduate Degree,Management,Y
3312,MRS.,KAYLEE,WATSON,11/07/1944,M,F,kaylee6@adventure-works.com,70000,5,Bachelors,Management,Y
3313,MRS.,ALEXA,COOPER,22/12/1944,S,F,alexa16@adventure-works.com,70000,5,Bachelors,Management,Y
3314,MR.,DARREN,BLANCO,6/11/1944,S,M,darren38@adventure-works.com,70000,5,Bachelors,Management,Y
3315,MR.,MARVIN,FERRIER,21/05/1945,M,M,marvin9@adventure-works.com,70000,5,Bachelors,Management,Y
3316,MRS.,RACHEL,MILLER,22/05/1945,M,F,rachel8@adventure-works.com,60000,4,Bachelors,Management,Y
3317,MRS.,MARIA,HALL,20/10/1945,M,F,maria64@adventure-works.com,60000,4,Bachelors,Management,Y
3318,MRS.,MARISSA,WOOD,20/07/1946,S,F,marissa0@adventure-works.com,60000,5,Bachelors,Management,Y
3319,MRS.,BRITTANY,HUGHES,2/12/1946,M,F,brittany10@adventure-works.com,60000,5,Bachelors,Management,Y
3320,MRS.,KAYLEE,ROGERS,15/07/1946,M,F,kaylee16@adventure-works.com,70000,5,Bachelors,Management,Y
3321,MR.,RYAN,HARRIS,2/08/1947,M,M,ryan36@adventure-works.com,60000,2,Bachelors,Management,Y
3322,MR.,LOGAN,KUMAR,22/11/1947,M,M,logan1@adventure-works.com,60000,2,Bachelors,Management,N
3323,MR.,JASON,LONG,8/03/1947,M,M,jason7@adventure-works.com,70000,4,Bachelors,Management,Y
3324,MR.,JUSTIN,JACKSON,24/08/1947,M,M,justin31@adventure-works.com,70000,4,Bachelors,Management,Y
3325,MR.,JOSÉ,PEREZ,5/10/1947,S,M,josé41@adventure-works.com,70000,4,Bachelors,Management,Y
3326,MR.,JACOB,RODRIGUEZ,7/10/1947,M,M,jacob16@adventure-works.com,70000,4,Bachelors,Management,Y
3327,MR.,DEVIN,REED,23/03/1947,S,M,devin85@adventure-works.com,70000,4,Bachelors,Management,Y
3328,MRS.,ZOE,SANCHEZ,17/04/1948,S,F,zoe22@adventure-works.com,60000,2,Partial College,Professional,Y
3329,MRS.,SIERRA,EDWARDS,24/03/1948,S,F,sierra1@adventure-works.com,60000,2,Partial College,Professional,Y
3330,MR.,JEREMY,PETERSON,6/05/1948,S,M,jeremy35@adventure-works.com,60000,2,Bachelors,Management,Y
3331,MR.,BRANDON,BROWN,22/10/1948,S,M,brandon42@adventure-works.com,70000,4,Bachelors,Management,Y
3332,MR.,JOSE,KUMAR,9/03/1949,M,M,jose22@adventure-works.com,60000,2,Partial College,Professional,N
3333,MRS.,HAILEY,PARKER,21/05/1949,S,F,hailey50@adventure-works.com,60000,2,Partial College,Professional,Y
3334,MRS.,ANGELICA,RUSSELL,19/03/1949,S,F,angelica19@adventure-works.com,60000,2,Partial College,Professional,Y
3335,MRS.,RACHEL,DAVIS,27/09/1950,S,F,rachel7@adventure-works.com,60000,2,Partial College,Professional,Y
3336,MR.,DYLAN,WALKER,1/06/1950,M,M,dylan53@adventure-works.com,60000,2,Partial College,Professional,Y
3337,MRS.,CARRIE,SCHMIDT,15/08/1950,M,F,carrie17@adventure-works.com,60000,2,Partial College,Professional,Y
3338,MR.,THOMAS,BRYANT,4/06/1950,M,M,thomas20@adventure-works.com,60000,2,Partial College,Professional,Y
3339,MRS.,JASMINE,COOK,14/08/1950,S,F,jasmine25@adventure-works.com,70000,4,Partial College,Professional,Y
3340,MR.,ERIC,WANG,26/04/1950,M,M,eric32@adventure-works.com,70000,4,Partial College,Professional,Y
3341,MRS.,ARIANNA,BROOKS,26/06/1950,M,F,arianna22@adventure-works.com,70000,4,Partial College,Professional,Y
3342,MRS.,ASHLEY,JOHNSON,4/02/1951,S,F,ashley1@adventure-works.com,70000,2,High School,Professional,Y
3343,MRS.,NICOLE,BLUE,3/04/1951,S,F,nicole51@adventure-works.com,70000,2,High School,Professional,Y
3344,MRS.,RACHEL,PATTERSON,15/02/1951,M,F,rachel58@adventure-works.com,60000,2,Partial College,Professional,Y
3345,MRS.,RACHEL,WILSON,14/09/1951,M,F,rachel9@adventure-works.com,60000,2,Partial College,Professional,N
3346,MR.,WILLIAM,DAVIS,16/11/1951,M,M,william21@adventure-works.com,60000,2,Partial College,Professional,Y
3347,MRS.,MADISON,FLORES,28/04/1952,M,F,madison48@adventure-works.com,60000,3,High School,Professional,Y
3348,MR.,ERNEST,LU,5/02/1952,S,M,ernest11@adventure-works.com,60000,3,High School,Professional,Y
3349,MRS.,REBECCA,YOUNG,26/04/1952,M,F,rebecca25@adventure-works.com,60000,3,High School,Professional,Y
3350,MRS.,ABIGAIL,WARD,13/05/1952,M,F,abigail17@adventure-works.com,70000,4,Partial College,Professional,Y
3351,MRS.,CHLOE,WRIGHT,19/08/1952,S,F,chloe18@adventure-works.com,70000,4,Partial College,Professional,Y
3352,MRS.,HANNAH,BARNES,28/07/1952,M,F,hannah26@adventure-works.com,70000,5,Partial College,Professional,Y
3353,MRS.,CARA,LU,6/11/1958,S,F,cara7@adventure-works.com,130000,2,Bachelors,Management,N
3354,MRS.,JILL,RUIZ,20/06/1958,M,F,jill9@adventure-works.com,130000,2,Bachelors,Management,Y
3355,MRS.,STEFANIE,RAMAN,8/07/1957,S,F,stefanie9@adventure-works.com,110000,2,Partial College,Professional,Y
3356,MR.,VICTOR,CARLSON,18/08/1957,M,M,victor18@adventure-works.com,120000,2,High School,Professional,Y
3357,MRS.,MADISON,HUGHES,23/08/1957,M,F,madison47@adventure-works.com,130000,2,Partial College,Professional,Y
3358,MR.,EMMANUEL,PATEL,8/05/1956,M,M,emmanuel3@adventure-works.com,130000,3,Partial College,Professional,Y
3359,MRS.,CASSIE,ANDERSEN,12/10/1955,S,F,cassie11@adventure-works.com,130000,3,Partial College,Professional,N
3360,MRS.,LACEY,HE,25/07/1955,S,F,lacey31@adventure-works.com,130000,3,Partial College,Professional,N
3361,MRS.,SYDNEY,JONES,6/07/1957,M,F,sydney67@adventure-works.com,90000,2,Partial College,Professional,Y
3362,MRS.,KAYLA,MOORE,21/11/1956,M,F,kayla8@adventure-works.com,70000,3,Partial College,Professional,N
3363,MR.,ANTONIO,RUSSELL,24/08/1933,S,M,antonio20@adventure-works.com,90000,4,Graduate Degree,Management,Y
3364,MRS.,JENNIFER,PETERSON,5/06/1933,M,F,jennifer68@adventure-works.com,110000,1,Graduate Degree,Management,Y
3365,MRS.,SOPHIA,HILL,28/03/1933,S,F,sophia12@adventure-works.com,110000,1,Graduate Degree,Management,Y
3366,MRS.,JENNIFER,WILSON,16/04/1933,M,F,jennifer35@adventure-works.com,110000,1,Graduate Degree,Management,Y
3367,MR.,JOHN,MARTIN,4/09/1965,M,M,john52@adventure-works.com,90000,4,Partial College,Professional,Y
3368,MR.,MITCHELL,ANAND,2/08/1965,M,M,mitchell18@adventure-works.com,90000,5,Partial College,Professional,Y
3369,MRS.,GABRIELLE,GONZALES,16/04/1965,S,F,gabrielle39@adventure-works.com,100000,3,Bachelors,Management,Y
3370,MR.,BRIAN,COX,2/08/1965,M,M,brian22@adventure-works.com,100000,4,Partial College,Professional,Y
3371,MR.,JON,TANG,13/11/1965,M,M,jon44@adventure-works.com,100000,4,Partial College,Professional,Y
3372,MR.,WILLIAM,LEWIS,7/11/1965,M,M,william27@adventure-works.com,110000,2,Bachelors,Management,Y
3373,MRS.,SHELBY,PETERSON,24/06/1965,S,F,shelby5@adventure-works.com,120000,3,Partial College,Professional,Y
3374,MR.,BENJAMIN,WILSON,4/11/1965,M,M,benjamin41@adventure-works.com,130000,1,Graduate Degree,Management,Y
3375,MR.,PATRICK,SANDERS,11/03/1965,M,M,patrick9@adventure-works.com,130000,1,Graduate Degree,Management,Y
3376,MR.,BENJAMIN,HENDERSON,23/10/1965,M,M,benjamin6@adventure-works.com,130000,1,Graduate Degree,Management,Y
3377,MR.,JEREMIAH,JOHNSON,9/08/1964,M,M,jeremiah25@adventure-works.com,80000,4,Bachelors,Management,Y
3378,MRS.,MADISON,ALEXANDER,5/01/1964,S,F,madison31@adventure-works.com,80000,4,Partial College,Professional,Y
3379,MRS.,LAUREN,BUTLER,25/12/1964,M,F,lauren61@adventure-works.com,90000,5,Partial College,Professional,Y
3380,MR.,LOGAN,JENKINS,10/05/1964,S,M,logan9@adventure-works.com,90000,0,Partial College,Professional,N
3381,MR.,KEVIN,BUTLER,9/04/1964,M,M,kevin17@adventure-works.com,130000,2,Graduate Degree,Management,Y
3382,MR.,TYLER,MOORE,1/06/1964,S,M,tyler14@adventure-works.com,130000,2,Graduate Degree,Management,N
3383,MR.,ALEX,GONZALEZ,17/09/1956,M,M,alex37@adventure-works.com,70000,3,Partial College,Professional,Y
3384,MR.,JESSE,SCOTT,12/08/1956,S,M,jesse37@adventure-works.com,90000,2,Partial College,Professional,Y
3385,MRS.,KAYLA,ANDERSON,18/11/1934,M,F,kayla10@adventure-works.com,100000,1,Graduate Degree,Management,Y
3386,MRS.,ALEXANDRA,MITCHELL,17/03/1963,M,F,alexandra53@adventure-works.com,80000,4,Partial College,Professional,Y
3387,MR.,BENJAMIN,WALKER,11/03/1963,S,M,benjamin38@adventure-works.com,90000,0,Partial College,Professional,N
3388,MR.,JORDAN,YANG,4/06/1962,M,M,jordan23@adventure-works.com,80000,5,Partial College,Professional,Y
3389,MR.,CODY,GRAY,9/06/1962,S,M,cody6@adventure-works.com,80000,5,Partial College,Professional,Y
3390,MR.,JOSE,LONG,8/10/1962,M,M,jose32@adventure-works.com,100000,1,Partial College,Professional,Y
3391,MRS.,CHLOE,GONZALEZ,13/11/1962,M,F,chloe15@adventure-works.com,100000,1,Partial College,Professional,Y
3392,MRS.,BETH,SANZ,2/07/1962,M,F,beth22@adventure-works.com,110000,1,Bachelors,Management,Y
3393,MRS.,JULIA,PATTERSON,10/10/1962,M,F,julia76@adventure-works.com,120000,1,Partial College,Professional,Y
3394,MRS.,ELIZABETH,PRICE,27/06/1962,M,F,elizabeth29@adventure-works.com,130000,1,Bachelors,Management,Y
3395,MR.,DAKOTA,PATTERSON,21/02/1961,M,M,dakota9@adventure-works.com,90000,4,High School,Professional,Y
3396,MR.,LOGAN,ADAMS,21/02/1961,M,M,logan42@adventure-works.com,90000,4,High School,Professional,Y
3397,MR.,AIDAN,RUSSELL,4/05/1961,M,M,aidan21@adventure-works.com,90000,4,High School,Professional,Y
3398,MRS.,GRACE,RIVERA,9/04/1961,S,F,grace33@adventure-works.com,90000,4,High School,Professional,Y
3399,MRS.,ANGELA,BELL,22/04/1961,M,F,angela40@adventure-works.com,100000,3,Partial College,Professional,Y
3400,MR.,JEREMY,ROBINSON,4/02/1961,M,M,jeremy4@adventure-works.com,130000,1,Bachelors,Management,Y
3401,MR.,GABRIEL,GONZALEZ,17/07/1961,S,M,gabriel39@adventure-works.com,130000,1,Bachelors,Management,N
3402,MRS.,NATALIE,DIAZ,3/06/1961,M,F,natalie44@adventure-works.com,130000,3,Bachelors,Management,Y
3403,MR.,MIGUEL,KING,3/02/1961,M,M,miguel27@adventure-works.com,160000,1,Bachelors,Management,Y
3404,MRS.,JACQUELINE,MURPHY,21/09/1955,M,F,jacqueline39@adventure-works.com,60000,2,High School,Professional,N
